"Plot Title: 10679014 jackson July29"
"#","Date Time, GMT-05:00","K-Type, °F (LGR S/N: 10679014, SEN S/N: 10679014, LBL: water pipe)"
187,08/06/16 04:26:34 AM,82.08
188,08/06/16 05:26:34 AM,82.13
189,08/06/16 06:26:34 AM,82.89
190,08/06/16 07:26:34 AM,82.67
191,08/06/16 08:26:34 AM,76.86
192,08/06/16 09:26:34 AM,71.60
193,08/06/16 10:26:34 AM,74.16
194,08/06/16 11:26:34 AM,78.64
195,08/06/16 12:26:34 PM,85.51
196,08/06/16 01:26:34 PM,86.70
197,08/06/16 02:26:34 PM,89.37
198,08/06/16 03:26:34 PM,89.20
199,08/06/16 04:26:34 PM,94.80
200,08/06/16 05:26:34 PM,93.02
201,08/06/16 06:26:34 PM,91.18
202,08/06/16 07:26:34 PM,92.32
203,08/06/16 08:26:34 PM,90.79
204,08/06/16 09:26:34 PM,90.32
205,08/06/16 10:26:34 PM,91.94
206,08/06/16 11:26:34 PM,89.44
207,08/07/16 12:26:34 AM,89.11
208,08/07/16 01:26:34 AM,88.54
209,08/07/16 02:26:34 AM,88.41
210,08/07/16 03:26:34 AM,87.98
211,08/07/16 04:26:34 AM,87.93
212,08/07/16 05:26:34 AM,87.80
213,08/07/16 06:26:34 AM,87.15
214,08/07/16 07:26:34 AM,87.73
215,08/07/16 08:26:34 AM,89.13
216,08/07/16 09:26:34 AM,82.63
217,08/07/16 10:26:34 AM,84.04
218,08/07/16 11:26:34 AM,86.95
219,08/07/16 12:26:34 PM,89.96
220,08/07/16 01:26:34 PM,90.09
221,08/07/16 02:26:34 PM,91.40
222,08/07/16 03:26:34 PM,91.17
223,08/07/16 04:26:34 PM,91.72
224,08/07/16 05:26:34 PM,93.85
225,08/07/16 06:26:34 PM,94.17
226,08/07/16 07:26:34 PM,90.05
227,08/07/16 08:26:34 PM,85.26
228,08/07/16 09:26:34 PM,85.32
229,08/07/16 10:26:34 PM,85.06
230,08/07/16 11:26:34 PM,83.62
231,08/08/16 12:26:34 AM,83.25
232,08/08/16 01:26:34 AM,83.25
233,08/08/16 02:26:34 AM,83.08
234,08/08/16 03:26:34 AM,83.16
235,08/08/16 04:26:34 AM,83.05
236,08/08/16 05:26:34 AM,83.10
237,08/08/16 06:26:34 AM,83.30
238,08/08/16 07:26:34 AM,84.16
239,08/08/16 08:26:34 AM,83.08
240,08/08/16 09:26:34 AM,79.16
241,08/08/16 10:26:34 AM,81.79
242,08/08/16 11:26:34 AM,87.03
243,08/08/16 12:26:34 PM,90.41
244,08/08/16 01:26:34 PM,95.40
245,08/08/16 02:26:34 PM,98.44
246,08/08/16 03:26:34 PM,100.27
247,08/08/16 04:26:34 PM,106.81
248,08/08/16 05:26:34 PM,104.43
249,08/08/16 06:26:34 PM,105.49
250,08/08/16 07:26:34 PM,103.24
251,08/08/16 08:26:34 PM,103.35
252,08/08/16 09:26:34 PM,105.69
253,08/08/16 10:26:34 PM,101.98
254,08/08/16 11:26:34 PM,100.90
255,08/09/16 12:26:34 AM,101.44
256,08/09/16 01:26:34 AM,99.73
257,08/09/16 02:26:34 AM,98.44
258,08/09/16 03:26:34 AM,97.97
259,08/09/16 04:26:34 AM,103.82
260,08/09/16 05:26:34 AM,98.80
261,08/09/16 06:26:34 AM,99.48
262,08/09/16 07:26:34 AM,98.78
263,08/09/16 08:26:34 AM,98.91
264,08/09/16 09:26:34 AM,92.32
265,08/09/16 10:26:34 AM,84.16
266,08/09/16 11:26:34 AM,87.26
267,08/09/16 12:26:34 PM,94.28
268,08/09/16 01:26:34 PM,95.50
269,08/09/16 02:26:34 PM,98.83
270,08/09/16 03:26:34 PM,105.22
271,08/09/16 04:26:34 PM,104.20
272,08/09/16 05:26:34 PM,105.62
273,08/09/16 06:26:34 PM,103.41
274,08/09/16 07:26:34 PM,89.19
275,08/09/16 08:26:34 PM,86.56
276,08/09/16 09:26:34 PM,85.75
277,08/09/16 10:26:34 PM,85.66
278,08/09/16 11:26:34 PM,85.05
279,08/10/16 12:26:34 AM,84.61
280,08/10/16 01:26:34 AM,84.52
281,08/10/16 02:26:34 AM,84.40
282,08/10/16 03:26:34 AM,84.33
283,08/10/16 04:26:34 AM,84.40
284,08/10/16 05:26:34 AM,84.76
285,08/10/16 06:26:34 AM,80.91
286,08/10/16 07:26:34 AM,85.69
287,08/10/16 08:26:34 AM,83.57
288,08/10/16 09:26:34 AM,79.41
289,08/10/16 10:26:34 AM,81.21
290,08/10/16 11:26:34 AM,84.34
291,08/10/16 12:26:34 PM,85.06
292,08/10/16 01:26:34 PM,91.38
293,08/10/16 02:26:34 PM,91.56
294,08/10/16 03:26:34 PM,94.98
295,08/10/16 04:26:34 PM,97.57
296,08/10/16 05:26:34 PM,100.22
297,08/10/16 06:26:34 PM,90.25
298,08/10/16 07:26:34 PM,89.47
299,08/10/16 08:26:34 PM,90.50
300,08/10/16 09:26:34 PM,88.12
301,08/10/16 10:26:34 PM,89.82
302,08/10/16 11:26:34 PM,88.39
303,08/11/16 12:26:34 AM,89.31
304,08/11/16 01:26:34 AM,87.75
305,08/11/16 02:26:34 AM,87.31
306,08/11/16 03:26:34 AM,87.15
307,08/11/16 04:26:34 AM,86.97
308,08/11/16 05:26:34 AM,87.10
309,08/11/16 06:26:34 AM,86.86
310,08/11/16 07:26:34 AM,86.92
311,08/11/16 08:26:34 AM,87.40
312,08/11/16 09:26:34 AM,80.65
313,08/11/16 10:26:34 AM,80.82
314,08/11/16 11:26:34 AM,81.12
315,08/11/16 12:26:34 PM,80.62
316,08/11/16 01:26:34 PM,82.99
317,08/11/16 02:26:34 PM,83.75
318,08/11/16 03:26:34 PM,84.58
319,08/11/16 04:26:34 PM,85.55
320,08/11/16 05:26:34 PM,85.51
321,08/11/16 06:26:34 PM,86.23
322,08/11/16 07:26:34 PM,85.12
323,08/11/16 08:26:34 PM,84.47
324,08/11/16 09:26:34 PM,84.42
325,08/11/16 10:26:34 PM,84.29
326,08/11/16 11:26:34 PM,84.15
327,08/12/16 12:26:34 AM,84.09
328,08/12/16 01:26:34 AM,85.17
329,08/12/16 02:26:34 AM,83.01
330,08/12/16 03:26:34 AM,84.29
331,08/12/16 04:26:34 AM,84.02
332,08/12/16 05:26:34 AM,83.93
333,08/12/16 06:26:34 AM,84.16
334,08/12/16 07:26:34 AM,84.65
335,08/12/16 08:26:34 AM,84.65
336,08/12/16 09:26:34 AM,80.98
337,08/12/16 10:26:34 AM,80.58
338,08/12/16 11:26:34 AM,80.67
339,08/12/16 12:26:34 PM,83.14
340,08/12/16 01:26:34 PM,83.28
341,08/12/16 02:26:34 PM,85.37
342,08/12/16 03:26:34 PM,87.28
343,08/12/16 04:26:34 PM,87.15
344,08/12/16 05:26:34 PM,86.34
345,08/12/16 06:26:34 PM,81.54
346,08/12/16 07:26:34 PM,80.10
347,08/12/16 08:26:34 PM,79.61
348,08/12/16 09:26:34 PM,78.42
349,08/12/16 10:26:34 PM,70.02
350,08/12/16 11:26:34 PM,71.46
351,08/13/16 12:26:34 AM,71.13
352,08/13/16 01:26:34 AM,71.92
353,08/13/16 02:26:34 AM,72.27
354,08/13/16 03:26:34 AM,72.27
355,08/13/16 04:26:34 AM,71.80
356,08/13/16 05:26:34 AM,72.28
357,08/13/16 06:26:34 AM,71.15
358,08/13/16 07:26:34 AM,71.47
359,08/13/16 08:26:34 AM,71.89
360,08/13/16 09:26:34 AM,70.93
361,08/13/16 10:26:34 AM,70.79
362,08/13/16 11:26:34 AM,73.06
363,08/13/16 12:26:34 PM,76.39
